avg_true_diff,true_to_false_diff,first_false_score,last_true_score,ratio
0.041450560092926025,0.014577984809875488,0.9439713954925537,0.9585493803024292,0.3516957256354028
0.018496394157409668,0.04342842102050781,0.9380751848220825,0.9815036058425903,2.3479398552452646
0.020955443382263184,0.0048975348472595215,0.9741469621658325,0.979044497013092,0.23371182169329927
0.013422012329101562,0.012431025505065918,0.9741469621658325,0.9865779876708984,0.9261670456160296
0.012379169464111328,0.019268453121185303,0.9683524966239929,0.9876209497451782,1.5565222834251378
0.006034493446350098,0.02105790376663208,0.9729076027870178,0.9939655065536499,3.4895893008830328
0.03975367546081543,0.009300649166107178,0.9509457945823669,0.9602464437484741,0.23395696267819766
0.014227092266082764,0.007751405239105225,0.9780216217041016,0.9857730269432068,0.5448341160747577
0.011267900466918945,0.020185112953186035,0.9685471057891846,0.9887322187423706,1.7913819005099343
0.043194472789764404,0.007461071014404297,0.9493443965911865,0.9568054676055908,0.17273207733588342
0.05121171474456787,0.008458852767944336,0.9403294324874878,0.9487882852554321,0.16517417567709122
0.023224353790283203,0.025195062160491943,0.9515805840492249,0.9767756462097168,1.084855251000924
0.0754663348197937,0.014415979385375977,0.9101176857948303,0.9245336651802063,0.19102530180907737
0.04584920406341553,0.010326683521270752,0.9438242316246033,0.954150915145874,0.2252314676387311
0.0704377293586731,0.004710257053375244,0.9248520135879517,0.9295622706413269,0.06687122223077828
0.020983755588531494,0.018521785736083984,0.9604944586753845,0.9790162444114685,0.8826725825098211
0.0401080846786499,0.02893167734146118,0.9309601187705994,0.9598917961120605,0.7213427809695914
0.009696662425994873,0.04462909698486328,0.9456742405891418,0.9903033375740051,4.602521468131274
0.008944094181060791,0.02330005168914795,0.9677557945251465,0.9910558462142944,2.605076737506414
0.07033956050872803,0.05000638961791992,0.879654049873352,0.929660439491272,0.7109283773775488
0.029299557209014893,0.037518084049224854,0.9038826823234558,0.9414007663726807,1.2805000356005818
0.02662867307662964,0.0008527636528015137,0.9725186824798584,0.9733714461326599,0.03202426385826684
0.009993374347686768,0.03255647420883179,0.957450270652771,0.9900067448616028,3.257805929822678
0.01264578104019165,0.020903170108795166,0.9664509892463684,0.9873541593551636,1.6529758061095112
0.008433103561401367,0.01730036735534668,0.9742666482925415,0.9915670156478882,2.0514828531848126
0.012753605842590332,0.019276201725006104,0.9679703116416931,0.9872465133666992,1.5114315090900594
0.018134772777557373,0.042019426822662354,0.9398457407951355,0.9818651676177979,2.3170638716060097
0.045938074588775635,0.01322406530380249,0.9408378005027771,0.9540618658065796,0.287867208675603
0.07074368000030518,0.019946694374084473,0.9093096256256104,0.9292563199996948,0.28195726281129885
0.011949658393859863,0.010500669479370117,0.97754967212677,0.9880503416061401,0.8787422312227532
0.017411649227142334,0.01836317777633667,0.9642251133918762,0.9825882911682129,1.0546489615533396
0.011926084756851196,0.00018340349197387695,0.9759644269943237,0.9761478304862976,0.01537834886411627
0.06195443868637085,0.005384266376495361,0.932661235332489,0.9380455017089844,0.08690687044639189
0.00768887996673584,0.07141667604446411,0.9208945631980896,0.9923112392425537,9.288306795454194
0.005479156970977783,0.04409676790237427,0.9504241943359375,0.9945209622383118,8.048093554528148
0.02109837532043457,0.011400938034057617,0.9675008058547974,0.978901743888855,0.540370424779361
0.049492716789245605,0.01688927412033081,0.9336180090904236,0.9505072832107544,0.3412476666465948
0.0022255778312683105,0.07842749357223511,0.9193468689918518,0.9977743625640869,35.23916012748065
0.014988183975219727,0.06901901960372925,0.9159929156303406,0.9850119352340698,4.604895410800923
0.031845688819885254,0.15531039237976074,0.812843918800354,0.9681543111801147,4.876967593892364
0.01007014513015747,0.055158019065856934,0.9347717761993408,0.9899297952651978,5.477380748036389
0.0034407973289489746,0.13423919677734375,0.8623200058937073,0.996559202671051,39.01397959360438
0.010539650917053223,0.05157661437988281,0.9378838539123535,0.9894604682922363,4.89357899856356
0.03593158721923828,0.028437495231628418,0.9356310367584229,0.9640685319900513,0.791434429492794
0.008726239204406738,0.02757185697555542,0.9637019038200378,0.9912737607955933,3.159649458340733
0.006429910659790039,0.011924266815185547,0.9816458225250244,0.99357008934021,1.8544996106640959
0.0186995267868042,0.02646934986114502,0.9548311233520508,0.9813004732131958,1.4155090747977535
0.024433791637420654,0.04127424955368042,0.9098582863807678,0.9511325359344482,1.689228187182721
0.004448413848876953,0.06531840562820435,0.9302331805229187,0.995551586151123,14.683527173330475
0.01690143346786499,0.04875671863555908,0.9343417882919312,0.9830985069274902,2.884768249288508
0.01265329122543335,0.035975873470306396,0.9513709545135498,0.9873468279838562,2.843202833899391
0.023353904485702515,0.03859013319015503,0.9147021770477295,0.9532923102378845,1.6524060554319848
0.028101801872253418,0.05335557460784912,0.9185425639152527,0.9718981385231018,1.8986531486626932
0.024256408214569092,0.06389212608337402,0.9118514657020569,0.9757435917854309,2.6340307896450468
0.02779519557952881,0.06707412004470825,0.9051306247711182,0.9722047448158264,2.413155174706107
0.01730477809906006,0.0144309401512146,0.9682644009590149,0.9826953411102295,0.8339280670694323
0.02050858736038208,0.024128973484039307,0.9553623795509338,0.9794913530349731,1.1765302534025814
0.048528850078582764,0.028675734996795654,0.922795295715332,0.9514710307121277,0.590900772434563
0.010850310325622559,0.01399141550064087,0.9751582741737366,0.9891496896743774,1.289494501148112
0.003963053226470947,0.07481801509857178,0.9212189316749573,0.996036946773529,18.878882221119284
0.06161695718765259,0.03413832187652588,0.9042448401451111,0.938383162021637,0.5540410210870791
0.004566311836242676,0.14656835794448853,0.848865270614624,0.9954336285591125,32.09775486228952
0.016582846641540527,0.12551456689834595,0.8579025864601135,0.9834171533584595,7.568939737036957
0.05627220869064331,0.015600204467773438,0.9281277060508728,0.9437279105186462,0.27722751302575704
0.0152626633644104,0.03672736883163452,0.9480100870132446,0.9847374558448792,2.4063538554663855
0.032034099102020264,0.04013174772262573,0.9278340935707092,0.967965841293335,1.252782155503002
0.0077803730964660645,0.04152953624725342,0.9506902098655701,0.9922197461128235,5.33773068879134
0.01488727331161499,0.040955185890197754,0.9441575407981873,0.985112726688385,2.7510199505939537
0.030033767223358154,0.030069947242736816,0.9098626375198364,0.9399325847625732,1.0012046447290344
0.017473995685577393,0.02769535779953003,0.9548306465148926,0.9825260043144226,1.5849470434738118
0.013395547866821289,0.06350147724151611,0.9231030941009521,0.9866045713424683,4.740491234315209
0.0624203085899353,0.007142782211303711,0.930436909198761,0.9375796914100647,0.11443042132693683
0.0061759352684021,0.07505685091018677,0.9187671542167664,0.9938240051269531,12.15311489649182
0.014412403106689453,0.04637610912322998,0.9392116069793701,0.9855877161026001,3.2177915632754344
0.04080390930175781,0.021849095821380615,0.9373469948768616,0.9591960906982422,0.5354657481419156
0.06262147426605225,0.04136747121810913,0.8960110545158386,0.9373785257339478,0.6605956136126113
0.008808135986328125,0.04815220832824707,0.94303959608078,0.9911918044090271,5.466787570376787
0.04383698105812073,0.0070909857749938965,0.9052350521087646,0.9123260378837585,0.16175807740027534
0.06986099481582642,0.04951590299606323,0.8806231021881104,0.9301390051841736,0.7087775249493845
0.008162498474121094,0.02302098274230957,0.9688166379928589,0.9918376207351685,2.820335319546676
0.018518149852752686,0.012665212154388428,0.9688166379928589,0.9814818501472473,0.6839350720831201
0.03638184070587158,0.017347216606140137,0.9462710618972778,0.963618278503418,0.4768097564491977
0.022149384021759033,0.11766600608825684,0.8601846098899841,0.977850615978241,5.31238277202944
0.007986247539520264,0.022715449333190918,0.9692983031272888,0.9920137524604797,2.844320717681566
0.07528084516525269,0.008031010627746582,0.916688084602356,0.9247190952301025,0.10668066504988508
0.02097541093826294,0.03464353084564209,0.944381058216095,0.9790245890617371,1.6516258464546232
0.016665220260620117,0.01818162202835083,0.965153157711029,0.9833347797393799,1.0909920027468205
0.009844660758972168,0.014055728912353516,0.9760996103286743,0.9901553392410278,1.4277514742743664
0.03918856382369995,0.060580313205718994,0.900231122970581,0.9608114361763,1.5458671432373854
0.029433846473693848,0.045109570026397705,0.9254565834999084,0.9705661535263062,1.5325747542616917
0.01616281270980835,0.026232123374938965,0.9576051831245422,0.9838373064994812,1.6229924732729277
0.014527976512908936,0.02656930685043335,0.9589028358459473,0.9854721426963806,1.828837403944383
0.031143486499786377,0.04672050476074219,0.9221359491348267,0.9688564538955688,1.5001693776662628
0.013292312622070312,0.0005162358283996582,0.9728991389274597,0.9734153747558594,0.03883717176065433
0.044797658920288086,0.026805877685546875,0.9283965826034546,0.9552024602890015,0.5983767529737354
0.012738168239593506,0.02221471071243286,0.9650470614433289,0.9872617721557617,1.743948603487888
0.019350677728652954,0.01644110679626465,0.9448574185371399,0.9612985253334045,0.8496398434624312
0.03916257619857788,0.004739105701446533,0.9169357419013977,0.9216748476028442,0.12101108153397287
0.009687840938568115,0.022845923900604248,0.9674662351608276,0.9903121590614319,2.3582059248777187
0.039184629917144775,0.020073890686035156,0.9407414793968201,0.9608153700828552,0.5122899138892227
0.03099319338798523,0.02413332462310791,0.9138802289962769,0.9380135536193848,0.7786653127671379
0.05241447687149048,0.017173588275909424,0.9304120540618896,0.9475856423377991,0.3276497124642784
0.01675879955291748,0.01973801851272583,0.9467443823814392,0.966482400894165,1.177770427434327
0.012188255786895752,0.16789990663528442,0.8199119567871094,0.9878118634223938,13.775548328728268
0.011819660663604736,0.03497391939163208,0.9532064199447632,0.9881803393363953,2.9589613768967378
0.03495711088180542,0.041212618350982666,0.9238302707672119,0.9650428891181946,1.1789480684009597
0.015744566917419434,0.02744746208190918,0.9410635232925415,0.9685109853744507,1.7432973689191746
0.011349260807037354,0.02737748622894287,0.949924111366272,0.9773015975952148,2.412270428393616
0.025381088256835938,0.0605311393737793,0.8887065649032593,0.9492377042770386,2.384891410535808
0.016908109188079834,0.03169971704483032,0.9513921737670898,0.9830918908119202,1.874823298821522
0.01951134204864502,0.025185883045196533,0.9553027749061584,0.980488657951355,1.2908329412914774
0.046725332736968994,0.028592050075531006,0.9246826171875,0.953274667263031,0.6119175274039094
0.024676620960235596,0.0004088282585144043,0.97491455078125,0.9753233790397644,0.016567432760473906
0.021934330463409424,0.022742092609405518,0.9553235769271851,0.9780656695365906,1.0368263871716346
0.03137552738189697,0.04491382837295532,0.9237105846405029,0.9686244130134583,1.4314923802322974
0.05374264717102051,0.022060036659240723,0.9241974353790283,0.946257472038269,0.4104754384174826
